job.name,scen.name,rep.name,rep.methods,model,coef_of_interest,N,imp_m,imp_maxit,mice_method,dag_name,method,bhat,bhat_lo,bhat_hi,bhat_width,EY_prediction,overall.error,beta,form_string,gold_form_string,sancheck.prop_complete,sancheck.mean_RB,sancheck.mean_RC
job_1,1,20,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.94955050763086,1.86031334864157,2.03878766662014,0.178474317978567,8.01708481304909,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.346,0.3723,0.8114
job_1,1,20,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.82861069581441,0.872405658393732,2.78481573323509,1.91241007484136,8.03346350604212,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.346,0.3723,0.8114
job_1,1,20,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.82901304212344,0.863354121432939,2.79467196281394,1.931317841381,8.009644209737,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.346,0.3723,0.8114
job_1,1,21,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.92346900988119,1.83483746639897,2.0121005533634,0.177263086964425,7.99663503427426,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3489,0.3728,0.8108
job_1,1,21,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,3.18881833590312,2.32394500740348,4.05369166440276,1.72974665699928,7.9985612716093,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3489,0.3728,0.8108
job_1,1,21,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,3.18612136231965,2.32144015909319,4.05080256554611,1.72936240645292,7.97756106860441,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3489,0.3728,0.8108
job_1,1,22,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.9837049963135,1.89520906937414,2.07220092325286,0.176991853878721,7.98818211087778,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3417,0.3638,0.7991
job_1,1,22,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,2.29282323430406,1.41105329858582,3.17459317002231,1.76353987143649,7.99565050927763,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3417,0.3638,0.7991
job_1,1,22,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,2.2203307534917,1.27839845323414,3.16226305374926,1.88386460051512,7.97727502492734,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3417,0.3638,0.7991
job_1,1,23,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.92486316735941,1.83660571092477,2.01312062379406,0.176514912869291,7.96802641105701,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3467,0.3704,0.8128
job_1,1,23,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.31291280091019,0.678912369797359,1.94691323202302,1.26800086222566,7.95234131630113,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3467,0.3704,0.8128
job_1,1,23,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.31145684439236,0.677735971300543,1.94517771748418,1.26744174618363,7.93209446400965,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3467,0.3704,0.8128
job_1,1,24,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.05263846166127,1.96680976630351,2.13846715701903,0.171657390715527,7.9720554102621,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3524,0.3757,0.8109
job_1,1,24,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.58957601951895,1.07599487971168,2.10315715932621,1.02716227961453,7.96420600559492,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3524,0.3757,0.8109
job_1,1,24,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.61477460787316,1.08955596363307,2.13999325211324,1.05043728848016,7.94383220389584,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3524,0.3757,0.8109
job_1,1,25,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.98319144363443,1.8977512490813,2.06863163818756,0.17088038910626,7.99049579341231,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3369,0.3617,0.8146
job_1,1,25,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,2.14435485439652,1.38302254712821,2.90568716166484,1.52266461453664,7.96985605619877,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3369,0.3617,0.8146
